food_id,food_name_original,food_name_normalized,source,source_url,category_original,category_normalized,water_g,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_c_mg,unit_basis,scraped_at,cleaned_at,missing_nutrient_count,completeness_score,notes,name_norm,magnesium_mg,magnesium_mg_source,magnesium_mg_confidence,sugars_total_g,sugars_total_g_source,sugars_total_g_confidence,saturated_fat_g,saturated_fat_g_source,saturated_fat_g_confidence,cholesterol_mg,cholesterol_mg_source,cholesterol_mg_confidence,vitamin_b6_mg,vitamin_b6_mg_source,vitamin_b6_mg_confidence,vitamin_b12_mcg,vitamin_b12_mcg_source,vitamin_b12_mcg_confidence
myfcd_0129,"TEA, ICE LEMON, PACKET, WITH ADDED SUGAR","tea, ice lemon, packet, with added sugar",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R113060/0/20/0/0/0,Beverages,beverages,91.29,34.84,0.0033,0.0,8.7067,0.0,0.0,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",tea ice lemon packet added sugar,28.9211356466877,USDA_category_mean,0.3602,12.50324414715719,USDA_category_mean,0.3602,0.5430918032786886,USDA_category_mean,0.3602,1.824675324675325,USDA_category_mean,0.3602,0.1994950819672131,USDA_category_mean,0.3602,0.3178859060402684,USDA_category_mean,0.3602
myfcd_0130,"FLAVOURED DRINK, COLA TYPE","flavoured drink, cola type",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R113061/0/20/0/0/0,Beverages,beverages,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",flavoured drink cola type,28.9211356466877,USDA_category_mean,0.3343,12.50324414715719,USDA_category_mean,0.3343,0.5430918032786886,USDA_category_mean,0.3343,1.824675324675325,USDA_category_mean,0.3343,0.1994950819672131,USDA_category_mean,0.3343,0.3178859060402684,USDA_category_mean,0.3343
myfcd_0131,"FRUIT JUICE DRINK, ORANGE","fruit juice drink, orange",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R113062/0/20/0/0/0,Beverages,beverages,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",fruit juice drink orange,3.0,USDA_direct_high,0.8161,9.36,USDA_direct_high,0.8161,0.0,USDA_direct_high,0.8161,0.0,USDA_direct_high,0.8161,0.5,USDA_direct_high,0.8161,0.0,USDA_direct_high,0.8161
myfcd_0132,"FRUIT DRINK, ORANGE","fruit drink, orange",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R113063/0/20/0/0/0,Beverages,beverages,90.1,49.98,0.0567,2.4867,6.8433,0.4667,0.0467,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",fruit drink orange,3.0,USDA_direct_medium,0.646,9.36,USDA_direct_medium,0.646,0.0,USDA_direct_medium,0.646,0.0,USDA_direct_medium,0.646,0.5,USDA_direct_medium,0.646,0.0,USDA_direct_medium,0.646
myfcd_0133,"FRUIT JUICE, FRESH, ORANGE","fruit juice, fresh, orange",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R113064/0/20/0/0/0,Beverages,beverages,86.5867,51.0133,0.1267,0.0933,12.4167,0.6667,0.11,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",fruit juice orange,3.0,USDA_direct_high,0.7225,9.36,USDA_direct_high,0.7225,0.0,USDA_direct_high,0.7225,0.0,USDA_direct_high,0.7225,0.5,USDA_direct_high,0.7225,0.0,USDA_direct_high,0.7225
myfcd_0134,CHOCOLATE (COKLAT BERTIH),chocolate (coklat bertih),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114007/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,162.4,0.53325,42.137100000000004,484.8633,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,20,0.0909,"{""dg"":"""",""dc"":""""}",chocolate coklat bertih,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0135,"CHOCOLATE, BREAD SPREAD","chocolate, bread spread",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114012/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,109.1,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.0455,"{""dg"":"""",""dc"":""""}",chocolate bread spread,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0136,"CHOCOLATE, CASHEW NUT (COKLAT KACANG GAJUS)","chocolate, cashew nut (coklat kacang gajus)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114013/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,250.0833,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.0455,"{""dg"":"""",""dc"":""""}",chocolate cashew nut coklat kacang gajus,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0137,"CHOCOLATE, HAZELNUT (COKLAT KACANG BADAM)","chocolate, hazelnut (coklat kacang badam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114015/0/20/0/0/0,Miscellaneous,miscellaneous,1.285,222.3533,9.4288,29.9267,29.9633,3.0944,0.9833,205.2,198.2217,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,17,0.2273,"{""dg"":"""",""dc"":""""}",chocolate hazelnut coklat kacang badam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0138,"CHOCOLATE, MILK (COKLAT SUSU)","chocolate, milk (coklat susu)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114016/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",chocolate milk coklat susu,14.29045643153527,USDA_category_mean,0.2184,4.653980099502488,USDA_category_mean,0.2184,1.20485306122449,USDA_category_mean,0.2184,4.821276595744681,USDA_category_mean,0.2184,0.0719829059829059,USDA_category_mean,0.2184,0.287196261682243,USDA_category_mean,0.2184
myfcd_0139,"CHOCOLATE, RAISIN (COKLAT BERKISMIS)","chocolate, raisin (coklat berkismis)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114017/0/20/0/0/0,Miscellaneous,miscellaneous,2.7567,527.8733,7.78,32.6333,50.7633,3.9167,2.15,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",chocolate raisin coklat berkismis,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0140,"CHOCOLATE, ROASTED ALMOND (COKLAT DENGAN KACANG BADAM)","chocolate, roasted almond (coklat dengan kacang badam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114018/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,247.359,0.53325,42.137100000000004,524.0417,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,20,0.0909,"{""dg"":"""",""dc"":""""}",chocolate almond coklat dengan kacang badam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0141,"CHOCOLATE, WHITE (COKLAT PUTIH)","chocolate, white (coklat putih)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114019/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,168.8352,0.53325,42.137100000000004,344.234,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,20,0.0909,"{""dg"":"""",""dc"":""""}",chocolate white coklat putih,205.85,USDA_category_mean,0.2883,4.4195,USDA_category_mean,0.2883,1.9768548387096776,USDA_category_mean,0.2883,0.0,USDA_category_mean,0.2883,0.7262631578947368,USDA_category_mean,0.2883,0.0,USDA_category_mean,0.2883
myfcd_0142,"CHOCOLATE, MIXED NUTS (COKLAT KACANG CAMPURAN)","chocolate, mixed nuts (coklat kacang campuran)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114025/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,221.25,0.53325,42.137100000000004,389.81,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,20,0.0909,"{""dg"":"""",""dc"":""""}",chocolate mixed nuts coklat kacang campuran,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0143,PLUM SAUCE (SOS PLUM),plum sauce (sos plum),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114047/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,14.0371,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.0455,"{""dg"":"""",""dc"":""""}",plum sauce sos plum,12.0,USDA_direct_high,0.7339,,USDA_direct_high,0.7339,0.153,USDA_direct_high,0.7339,0.0,USDA_direct_high,0.7339,0.078,USDA_direct_high,0.7339,0.0,USDA_direct_high,0.7339
myfcd_0144,VANILLA WAFER (WAFER VANILLA),vanilla wafer (wafer vanilla),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114053/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,139.65,96.785,0.53325,202.215,240.4,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,16,0.2727,"{""dg"":"""",""dc"":""""}",vanilla wafer wafer vanilla,12.0,USDA_direct_medium,0.463,12.65,USDA_direct_medium,0.463,0.01,USDA_direct_medium,0.463,0.0,USDA_direct_medium,0.463,0.026,USDA_direct_medium,0.463,0.0,USDA_direct_medium,0.463
myfcd_0145,"WAFER, ORANGE FLAVOR (WAFER BERPERISA OREN)","wafer, orange flavor (wafer berperisa oren)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114056/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,90.98,111.32,0.53325,225.55,237.41,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,16,0.2727,"{""dg"":"""",""dc"":""""}",wafer orange flavor wafer berperisa oren,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0146,"WAFER, STRAWBERRY FLAVOR (WAFER BERPERISA STRAWBERI)","wafer, strawberry flavor (wafer berperisa strawberi)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114057/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,102.9538,0.53325,42.137100000000004,137.376,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,18,0.1818,"{""dg"":"""",""dc"":""""}",wafer strawberry flavor wafer berperisa strawberi,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0147,CHOCOLATE SPREAD,chocolate spread,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R114062/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",chocolate spread,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0148,"TRADITIONAL MALAYSIAN KUIH, STEAMED GLUTINOUS RICE BALLS COATED WITH SESAME/PEANUT SUGAR CRUMBS (MOCHI@CHEE-PAH)","traditional malaysian kuih, steamed glutinous rice balls coated with sesame/peanut sugar crumbs (mochichee-pah)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R211005/0/20/0/0/0,Rice and rice flour based,rice and rice flour based,17.954,380.2867,9.05,14.0233,54.47,3.7067,0.7967,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih glutinous rice balls coated sesame peanut sugar crumbs mochichee pah,70.20994475138122,USDA_category_mean,0.2429,0.9388429752066116,USDA_category_mean,0.2429,0.4235747126436781,USDA_category_mean,0.2429,3.9820359281437128,USDA_category_mean,0.2429,0.2239111111111111,USDA_category_mean,0.2429,0.0151219512195121,USDA_category_mean,0.2429
myfcd_0149,"TRADITIONAL MALAYSIAN KUIH, STEAMED RICE FLOUR WITH COCONUT MILK AND SUGAR IN SMALL MOULD, SERVED WITH GRATED COCONUT (KUIH LOMPANG)","traditional malaysian kuih, steamed rice flour with coconut milk and sugar in small mould, served with grated coconut (kuih lompang)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R211018/0/20/0/0/0,Rice and rice flour based,rice and rice flour based,35.57,253.4067,2.88,1.6467,56.7667,2.1367,1.0,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih rice flour coconut milk sugar small mould served grated coconut kuih lompang,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0150,"TRADITIONAL MALAYSIAN KUIH, STEAMED RICE CAKE WITH COCONUT AND PALM SUGAR,  CYLINDRICAL-SHAPED AND GREEN-COLORED (PUTU BAMBU)","traditional malaysian kuih, steamed rice cake with coconut and palm sugar, cylindrical-shaped and green-colored (putu bambu)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R211030/0/20/0/0/0,Rice and rice flour based,rice and rice flour based,36.2433,247.2067,3.5833,2.22,53.2233,3.76,0.97,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih rice cake coconut palm sugar cylindrical shaped green colored putu bambu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0151,"TRADITIONAL MALAYSIAN KUIH, TWO LAYERED STEAMED CAKE, TARO AND COCONUT MILK (KUIH TALAM KELADI)","traditional malaysian kuih, two layered steamed cake, taro and coconut milk (kuih talam keladi)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R211037/0/20/0/0/0,Rice and rice flour based,rice and rice flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih two layered cake taro coconut milk kuih talam keladi,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0152,KUIH TALAM LABU,kuih talam labu,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R211039/0/20/0/0/0,Rice and rice flour based,rice and rice flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",kuih talam labu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0153,"TRADITIONAL MALAYSIAN KUIH, SWEET GLUTINOUS RICE CAKE (WAJIK)","traditional malaysian kuih, sweet glutinous rice cake (wajik)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R211044/0/20/0/0/0,Rice and rice flour based,rice and rice flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih sweet glutinous rice cake wajik,70.20994475138122,USDA_category_mean,0.3392,0.9388429752066116,USDA_category_mean,0.3392,0.4235747126436781,USDA_category_mean,0.3392,3.9820359281437128,USDA_category_mean,0.3392,0.2239111111111111,USDA_category_mean,0.3392,0.0151219512195121,USDA_category_mean,0.3392
myfcd_0154,"DESSERT, RED TORTOISE CAKE (KUIH ANG KOO)","dessert, red tortoise cake (kuih ang koo)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R211045/0/20/0/0/0,Rice and rice flour based,rice and rice flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",dessert red tortoise cake kuih ang koo,70.20994475138122,USDA_category_mean,0.2287,0.9388429752066116,USDA_category_mean,0.2287,0.4235747126436781,USDA_category_mean,0.2287,3.9820359281437128,USDA_category_mean,0.2287,0.2239111111111111,USDA_category_mean,0.2287,0.0151219512195121,USDA_category_mean,0.2287
myfcd_0155,Bahulu Kemboja,bahulu kemboja,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212003/0/20/0/0/0,Wheat flour based,wheat flour based,49.6,222.3533,6.5004,8.646,29.9633,8.3405,0.485,1.532,69.9383,0.53325,35.46,112.1,0.0001,0.508,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,11,0.5,,bahulu kemboja,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0156,KEK PISANG,kek pisang,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212005/0/20/0/0/0,Wheat flour based,wheat flour based,32.3,222.3533,5.6691,13.9056,29.9633,4.7932,1.145,1.248,83.2529,0.911,119.5,205.5,0.0001,0.425,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,10,0.5455,"{""dg"":"""",""dc"":""""}",kek pisang,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0157,"DESSERT, FRUIT CAKE (KEK BUAH)","dessert, fruit cake (kek buah)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212007/0/20/0/0/0,Wheat flour based,wheat flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",dessert fruit cake kek buah,32.0977130977131,USDA_category_mean,0.393,16.40905511811024,USDA_category_mean,0.393,3.470831349206349,USDA_category_mean,0.393,14.496688741721854,USDA_category_mean,0.393,0.1068706896551724,USDA_category_mean,0.393,0.1430875576036866,USDA_category_mean,0.393
myfcd_0158,"CAKE, SPONGE (KEK SPAN)","cake, sponge (kek span)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212009/0/20/0/0/0,Wheat flour based,wheat flour based,17.3833,401.6067,7.12,18.78,51.0267,4.5267,1.1633,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",cake sponge kek span,11.0,USDA_direct_medium,0.5137,36.66,USDA_direct_medium,0.5137,0.802,USDA_direct_medium,0.5137,102.0,USDA_direct_medium,0.5137,0.052,USDA_direct_medium,0.5137,0.24,USDA_direct_medium,0.5137
myfcd_0159,"CAKE, SWISS ROLL (KEK SWISS ROLL)","cake, swiss roll (kek swiss roll)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212010/0/20/0/0/0,Wheat flour based,wheat flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",cake swiss roll kek swiss roll,32.0977130977131,USDA_category_mean,0.3088,16.40905511811024,USDA_category_mean,0.3088,3.470831349206349,USDA_category_mean,0.3088,14.496688741721854,USDA_category_mean,0.3088,0.1068706896551724,USDA_category_mean,0.3088,0.1430875576036866,USDA_category_mean,0.3088
myfcd_0160,"CAKE, SWISS ROLL, CHOCOLATE FLAVOUR (KEK SWISS ROLL PERASA COKLAT)","cake, swiss roll, chocolate flavour (kek swiss roll perasa coklat)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212011/0/20/0/0/0,Wheat flour based,wheat flour based,30.1633,381.27,10.9067,28.1767,21.0133,8.2433,1.4967,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",cake swiss roll chocolate flavour kek swiss roll perasa coklat,32.0977130977131,USDA_category_mean,0.2574,16.40905511811024,USDA_category_mean,0.2574,3.470831349206349,USDA_category_mean,0.2574,14.496688741721854,USDA_category_mean,0.2574,0.1068706896551724,USDA_category_mean,0.2574,0.1430875576036866,USDA_category_mean,0.2574
myfcd_0161,CUCUR BAWANG,cucur bawang,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212017/0/20/0/0/0,Wheat flour based,wheat flour based,43.5,222.3533,6.6413,6.4213,29.9633,2.5841,1.59,2.812,65.2635,2.038,443.8,76.88,0.0001,0.539,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,10,0.5455,"{""dg"":"""",""dc"":""""}",cucur bawang,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0162,"CAKE, CUP, WITH FROSTING/GLAZE (KEK CAWAN)","cake, cup, with frosting/glaze (kek cawan)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212026/0/20/0/0/0,Wheat flour based,wheat flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",cake cup frosting glaze kek cawan,32.0977130977131,USDA_category_mean,0.2438,16.40905511811024,USDA_category_mean,0.2438,3.470831349206349,USDA_category_mean,0.2438,14.496688741721854,USDA_category_mean,0.2438,0.1068706896551724,USDA_category_mean,0.2438,0.1430875576036866,USDA_category_mean,0.2438
